,Status
23007,True
23008,True
23009,True
23010,True
23011,True
23012,True
23013,True
23014,False
23015,True
23016,False
23017,False
23018,False
23019,True
23020,True
23021,True
23022,False
23023,False
23024,True
23025,True
23026,True
23027,True
23028,True
23029,False
23030,True
23031,True
23032,True
23033,False
23034,True
23035,True
23036,True
23037,False
23038,True
23039,False
23040,False
23041,True
23042,True
23043,True
23044,True
23045,True
23046,True
23047,True
23048,True
23049,True
23050,False
23051,True
23052,True
23053,False
23054,False
23055,True
23056,True
23057,True
23058,False
23059,True
23060,False
23061,True
23062,True
23063,True
23064,True
23065,False
23066,True
23067,False
23068,True
23069,True
23070,True
23071,True
23072,False
23073,True
23074,True
23075,True
23076,True
23077,True
23078,False
23079,False
23080,True
23081,True
23082,True
23083,True
23084,True
23085,True
23086,True
23087,True
23088,True
23089,False
23090,False
23091,True
23092,True
23093,True
23094,False
23095,True
23096,False
23097,True
23098,True
23099,False
23100,False
23101,True
23102,True
23103,True
23104,True
23105,True
23106,False
23107,True
23108,False
23109,True
23110,True
23111,True
23112,True
23113,True
23114,False
23115,True
23116,True
23117,True
23118,True
23119,True
23120,False
23121,True
23122,True
23123,True
23124,True
23125,False
23126,True
23127,True
23128,True
23129,True
23130,True
23131,True
23132,True
23133,False
23134,True
23135,True
23136,True
23137,True
23138,True
23139,True
23140,True
23141,True
23142,True
23143,False
23144,True
23145,True
23146,True
23147,True
23148,True
23149,False
23150,True
23151,True
23152,True
23153,False
23154,False
23155,True
23156,True
23157,True
23158,False
23159,False
23160,False
23161,True
23162,True
23163,True
23164,True
23165,True
23166,False
23167,True
23168,True
23169,True
23170,True
23171,True
23172,False
23173,True
23174,True
23175,True
23176,False
23177,True
23178,False
23179,True
23180,True
23181,True
23182,True
23183,True
23184,True
23185,True
23186,True
23187,True
23188,True
23189,True
23190,True
23191,True
23192,True
23193,True
23194,True
23195,True
23196,True
23197,True
23198,True
23199,True
23200,False
23201,False
23202,False
23203,True
23204,False
23205,True
23206,True
23207,True
23208,True
23209,True
23210,True
23211,False
23212,True
23213,True
23214,True
23215,True
23216,True
23217,True
23218,True
23219,True
23220,True
23221,True
23222,True
23223,True
23224,True
23225,True
23226,False
23227,True
23228,True
23229,True
23230,True
23231,False
23232,True
23233,True
23234,False
23235,True
23236,True
23237,False
23238,True
23239,True
23240,True
23241,True
23242,True
23243,False
23244,True
23245,True
23246,True
23247,True
23248,True
23249,True
23250,True
23251,True
23252,True
23253,True
23254,True
23255,True
23256,True
23257,True
23258,True
23259,True
23260,True
23261,True
23262,True
23263,True
23264,True
23265,False
23266,True
23267,True
23268,True
23269,True
23270,False
23271,True
23272,True
23273,True
23274,True
23275,True
23276,True
23277,True
23278,False
23279,True
23280,True
23281,True
23282,True
23283,True
23284,True
23285,False
23286,True
23287,False
23288,True
23289,True
23290,True
23291,True
23292,True
23293,True
23294,True
23295,True
23296,False
23297,True
23298,False
23299,False
23300,True
23301,True
23302,True
23303,True
23304,True
23305,True
23306,True
23307,True
23308,False
23309,True
23310,False
23311,True
23312,False
23313,False
23314,True
23315,True
23316,False
23317,True
23318,True
23319,False
23320,False
23321,True
23322,True
23323,True
23324,True
23325,True
23326,True
23327,True
23328,True
23329,True
23330,False
23331,False
23332,True
23333,True
23334,True
23335,True
23336,True
23337,True
23338,True
23339,True
23340,True
23341,True
23342,True
23343,True
23344,False
23345,False
23346,True
23347,True
23348,True
23349,True
23350,True
23351,True
23352,True
23353,True
23354,False
23355,True
23356,True
23357,True
23358,True
23359,False
23360,True
23361,True
23362,True
23363,True
23364,True
23365,False
23366,True
23367,True
23368,True
23369,False
23370,True
23371,True
23372,True
23373,False
23374,True
23375,True
23376,True
23377,True
23378,False
23379,True
23380,True
23381,True
23382,False
23383,True
23384,True
23385,True
23386,True
23387,True
23388,True
23389,True
23390,True
23391,True
23392,True
23393,False
23394,True
23395,True
23396,True
23397,True
23398,True
23399,False
23400,True
23401,True
23402,True
23403,True
23404,True
23405,True
23406,True
23407,True
23408,True
23409,True
23410,False
23411,True
23412,False
23413,True
23414,True
23415,False
23416,False
23417,True
23418,True
23419,True
23420,True
23421,True
23422,False
23423,True
23424,True
23425,True
23426,False
23427,True
23428,True
23429,True
23430,False
23431,True
23432,True
23433,True
23434,True
23435,True
23436,True
23437,True
23438,True
23439,True
23440,True
23441,True
23442,True
23443,False
23444,True
23445,True
23446,True
23447,True
23448,True
23449,True
23450,True
23451,True
23452,True
23453,True
23454,True
23455,True
23456,True
23457,True
23458,True
23459,True
23460,True
23461,True
23462,False
23463,True
23464,False
23465,True
23466,True
23467,False
23468,True
23469,False
23470,False
23471,True
23472,True
23473,True
23474,True
23475,True
23476,True
23477,False
23478,True
23479,True
23480,True
23481,True
23482,False
23483,True
23484,True
23485,True
23486,True
23487,True
23488,True
23489,True
23490,True
23491,False
23492,True
23493,True
23494,True
23495,False
23496,True
23497,True
23498,True
23499,True
23500,True
23501,True
23502,True
23503,True
23504,True
23505,False
23506,True
23507,True
23508,True
23509,True
23510,True
23511,True
23512,False
23513,False
23514,True
23515,False
23516,True
23517,True
23518,False
23519,False
23520,True
23521,True
23522,False
23523,True
23524,False
23525,True
23526,False
23527,True
23528,True
23529,False
23530,True
23531,True
23532,True
23533,True
23534,True
23535,True
23536,True
23537,False
23538,False
23539,True
23540,True
23541,False
23542,True
23543,True
23544,True
23545,True
23546,True
23547,True
23548,True
23549,True
23550,False
23551,True
23552,True
23553,False
23554,True
23555,True
23556,True
23557,True
23558,False
23559,True
23560,True
23561,True
23562,True
23563,True
23564,True
23565,False
23566,True
23567,True
23568,True
23569,True
23570,False
23571,False
23572,True
23573,True
23574,True
23575,True
23576,True
23577,True
23578,True
23579,True
23580,True
23581,True
23582,True
23583,True
23584,True
23585,False
23586,False
23587,True
23588,False
23589,True
23590,True
23591,False
23592,True
23593,True
23594,True
23595,True
23596,True
23597,True
23598,False
23599,False
23600,False
23601,False
23602,False
23603,True
23604,True
23605,True
23606,False
23607,False
23608,True
23609,True
23610,True
23611,False
23612,True
23613,False
23614,False
23615,True
23616,True
23617,True
23618,True
23619,True
23620,True
23621,True
23622,True
23623,False
23624,True
23625,False
23626,True
23627,True
23628,True
23629,True
23630,False
23631,True
23632,True
23633,True
23634,True
23635,True
23636,True
23637,True
23638,True
23639,False
23640,True
23641,True
23642,False
23643,True
23644,True
23645,True
23646,False
23647,True
23648,True
23649,True
23650,True
23651,False
23652,True
23653,True
23654,True
23655,True
23656,True
23657,True
23658,True
23659,True
23660,True
23661,False
23662,True
23663,True
23664,True
23665,True
23666,True
23667,True
23668,True
23669,True
23670,True
23671,True
23672,True
23673,True
23674,True
23675,True
23676,True
23677,True
23678,True
23679,True
23680,True
23681,True
23682,True
23683,True
23684,True
23685,True
23686,True
23687,True
23688,False
23689,True
23690,True
23691,True
23692,True
23693,False
23694,True
23695,False
23696,True
23697,True
23698,True
23699,True
23700,True
23701,False
23702,True
23703,False
23704,True
23705,True
23706,True
23707,True
23708,True
23709,True
23710,True
23711,False
23712,True
23713,True
23714,False
23715,True
23716,False
23717,False
23718,True
23719,True
23720,True
23721,True
23722,True
23723,True
23724,True
23725,True
23726,True
23727,False
23728,False
23729,True
23730,True
23731,True
23732,False
23733,True
23734,True
23735,True
23736,True
23737,True
23738,True
23739,True
23740,True
23741,True
23742,False
23743,True
23744,True
23745,True
23746,True
23747,True
23748,True
23749,True
23750,False
23751,True
23752,True
23753,True
23754,True
23755,False
23756,True
23757,True
23758,True
23759,True
23760,True
23761,True
23762,True
23763,False
23764,True
23765,True
23766,True
23767,True
23768,True
23769,False
23770,True
23771,True
23772,True
23773,True
23774,True
23775,True
23776,True
23777,True
23778,False
23779,True
23780,True
23781,True
23782,True
23783,True
23784,True
23785,True
23786,True
23787,True
23788,False
23789,False
23790,True
23791,True
23792,True
23793,True
23794,True
23795,True
23796,True
23797,True
23798,True
23799,True
23800,True
23801,True
23802,True
23803,True
23804,False
23805,True
23806,True
23807,True
23808,False
23809,True
23810,False
23811,True
23812,False
23813,False
23814,True
23815,True
23816,True
23817,False
23818,True
23819,True
23820,True
23821,False
23822,True
23823,True
23824,True
23825,True
23826,True
23827,True
23828,True
23829,True
23830,True
23831,True
23832,True
23833,True
23834,False
23835,True
23836,False
23837,True
23838,True
23839,True
23840,False
23841,True
23842,True
23843,True
23844,False
23845,True
23846,True
23847,False
23848,True
23849,True
23850,True
23851,True
23852,True
23853,False
23854,True
23855,True
23856,True
23857,True
23858,True
23859,True
23860,True
23861,True
23862,True
23863,False
23864,True
23865,True
23866,True
23867,True
23868,True
23869,True
23870,True
23871,True
23872,False
23873,False
23874,False
23875,True
23876,True
23877,True
23878,True
23879,True
23880,True
23881,True
23882,False
23883,True
23884,True
23885,True
23886,True
23887,True
23888,True
23889,True
23890,True
23891,False
23892,True
23893,False
23894,True
23895,True
23896,True
23897,True
23898,True
23899,True
23900,True
23901,True
23902,False
23903,True
23904,True
23905,True
23906,True
23907,True
23908,True
23909,True
23910,True
23911,False
23912,True
23913,True
23914,True
23915,True
23916,True
23917,True
23918,True
23919,True
23920,True
23921,True
23922,True
23923,True
23924,False
23925,True
23926,False
23927,False
23928,True
23929,True
23930,True
23931,True
23932,True
23933,True
23934,True
23935,True
23936,True
23937,True
23938,False
23939,True
23940,True
23941,True
23942,True
23943,True
23944,True
23945,True
23946,True
23947,True
23948,True
23949,True
23950,True
23951,False
23952,True
23953,True
23954,True
23955,True
23956,True
23957,False
23958,True
23959,True
23960,False
23961,True
23962,True
23963,True
23964,True
23965,True
23966,True
23967,True
23968,True
23969,True
23970,True
23971,False
23972,True
23973,True
23974,False
23975,True
23976,False
23977,True
23978,True
23979,True
23980,True
23981,True
23982,True
23983,True
23984,True
23985,True
23986,True
23987,True
23988,True
23989,True
23990,True
23991,False
23992,True
23993,True
23994,True
23995,True
23996,True
23997,True
23998,True
23999,True
24000,False
24001,True
24002,False
24003,True
24004,True
24005,True
24006,True
24007,True
24008,True
24009,True
24010,True
24011,True
24012,True
24013,True
24014,False
24015,True
24016,True
24017,True
24018,True
24019,True
24020,True
24021,False
24022,True
24023,False
24024,True
24025,True
24026,False
24027,True
24028,False
24029,True
24030,True
24031,False
24032,True
24033,True
24034,True
24035,True
24036,True
24037,True
24038,True
24039,True
24040,True
24041,True
24042,True
24043,True
24044,False
24045,False
24046,True
24047,True
24048,True
24049,True
24050,True
24051,False
24052,True
24053,True
24054,False
24055,True
24056,True
24057,True
24058,True
24059,True
24060,True
24061,True
24062,True
24063,True
24064,False
24065,False
24066,False
24067,True
24068,True
24069,True
24070,True
24071,True
24072,True
24073,True
24074,True
24075,True
24076,True
24077,True
24078,True
24079,True
24080,True
24081,True
24082,True
24083,True
24084,True
24085,True
24086,True
24087,True
24088,True
24089,True
24090,True
24091,True
24092,True
24093,True
24094,True
24095,True
24096,True
24097,False
24098,True
24099,True
24100,True
24101,True
24102,False
24103,True
24104,True
24105,True
24106,True
24107,True
24108,True
24109,True
24110,True
24111,True
24112,False
24113,True
24114,True
24115,True
24116,True
24117,False
24118,True
24119,True
24120,False
24121,True
24122,True
24123,True
24124,True
24125,True
24126,True
24127,True
24128,False
24129,True
24130,True
24131,True
24132,True
24133,True
24134,True
24135,True
24136,True
24137,True
24138,False
24139,False
24140,True
24141,True
24142,True
24143,True
24144,False
24145,True
24146,True
24147,True
24148,True
24149,True
24150,True
24151,True
24152,True
24153,True
24154,True
24155,False
24156,False
24157,True
24158,True
24159,True
24160,True
24161,True
24162,False
24163,True
24164,False
24165,True
24166,True
24167,False
24168,True
24169,True
24170,True
24171,True
24172,True
24173,False
24174,True
24175,True
24176,True
24177,True
24178,True
24179,True
24180,True
24181,True
24182,True
24183,True
24184,True
24185,True
24186,False
24187,True
24188,True
24189,True
24190,True
24191,True
24192,True
24193,True
24194,False
24195,True
24196,True
24197,False
24198,True
24199,True
24200,True
24201,True
24202,False
24203,False
24204,True
24205,False
24206,False
24207,False
24208,True
24209,True
24210,True
24211,True
24212,True
24213,True
24214,True
24215,True
24216,False
24217,True
24218,False
24219,False
24220,True
24221,True
24222,True
24223,True
24224,True
24225,True
24226,False
24227,True
24228,True
24229,True
24230,True
24231,False
24232,True
24233,True
24234,True
24235,False
24236,True
24237,True
24238,False
24239,True
24240,True
24241,False
24242,True
24243,True
24244,False
24245,True
24246,True
24247,True
24248,True
24249,True
24250,True
24251,True
24252,False
24253,True
24254,False
24255,True
24256,True
24257,True
24258,True
24259,True
24260,True
24261,False
24262,True
24263,False
24264,True
24265,True
24266,True
24267,True
24268,True
24269,True
24270,True
24271,True
24272,True
24273,True
24274,True
24275,False
24276,True
24277,True
24278,True
24279,True
24280,False
24281,True
24282,True
24283,True
24284,False
24285,True
24286,True
24287,False
24288,True
24289,True
24290,False
24291,True
24292,True
24293,True
24294,True
24295,True
24296,True
24297,True
24298,True
24299,True
24300,False
24301,True
24302,True
24303,True
24304,False
24305,True
24306,True
24307,True
24308,True
24309,True
24310,True
24311,True
24312,True
24313,True
24314,True
24315,True
24316,True
24317,True
24318,True
24319,True
24320,True
24321,True
24322,True
24323,False
24324,False
24325,True
24326,True
24327,True
24328,True
24329,True
24330,True
24331,True
24332,True
24333,True
24334,True
24335,True
24336,True
24337,True
24338,True
24339,True
24340,True
24341,True
24342,True
24343,True
24344,False
24345,False
24346,True
24347,False
24348,True
24349,True
24350,True
24351,True
24352,True
24353,True
24354,True
24355,True
24356,False
24357,False
24358,True
24359,True
24360,False
24361,True
24362,True
24363,True
24364,True
24365,True
24366,False
24367,True
24368,True
24369,True
24370,True
24371,False
24372,True
24373,True
24374,False
24375,True
24376,True
24377,False
24378,True
24379,True
24380,True
24381,False
24382,True
24383,True
24384,True
24385,True
24386,False
24387,True
24388,False
24389,True
24390,True
24391,True
24392,True
24393,True
24394,True
24395,True
24396,True
24397,True
24398,True
24399,True
24400,False
24401,False
24402,True
24403,False
24404,False
24405,True
24406,True
24407,True
24408,True
24409,True
24410,True
24411,True
24412,True
24413,True
24414,False
24415,True
24416,True
24417,True
24418,True
24419,False
24420,True
24421,False
24422,True
24423,True
24424,True
24425,True
24426,True
24427,True
24428,True
24429,True
24430,True
24431,True
24432,True
24433,True
24434,True
24435,True
24436,True
24437,True
24438,True
24439,True
24440,True
24441,True
24442,False
24443,True
24444,True
24445,True
24446,False
24447,True
24448,True
24449,True
24450,True
24451,True
24452,True
24453,False
24454,True
24455,True
24456,True
24457,True
24458,True
24459,True
24460,True
24461,True
24462,True
24463,True
24464,True
24465,True
24466,False
24467,False
24468,True
24469,True
24470,True
24471,True
24472,True
24473,True
24474,True
24475,True
24476,True
24477,True
24478,True
24479,True
24480,True
24481,True
24482,True
24483,True
24484,True
24485,True
24486,True
24487,True
24488,True
24489,True
24490,False
24491,False
24492,True
24493,True
24494,True
24495,False
24496,True
24497,False
24498,True
24499,True
24500,True
24501,False
24502,True
24503,True
24504,True
24505,True
24506,True
24507,True
24508,False
24509,True
24510,True
24511,True
24512,True
24513,True
24514,False
24515,True
24516,False
24517,True
24518,False
24519,True
24520,True
24521,True
24522,True
24523,True
24524,True
24525,True
24526,True
24527,True
24528,True
24529,True
24530,False
24531,False
24532,True
24533,True
24534,True
24535,False
24536,False
24537,True
24538,True
24539,True
24540,True
24541,False
24542,True
24543,True
24544,False
24545,True
24546,False
24547,True
24548,True
24549,True
24550,True
24551,True
24552,True
24553,False
24554,True
24555,True
24556,True
24557,False
24558,True
24559,True
24560,True
24561,True
24562,False
24563,False
24564,False
24565,True
24566,True
24567,True
24568,False
24569,True
24570,False
24571,True
24572,True
24573,True
24574,True
24575,True
24576,True
24577,True
24578,False
24579,True
24580,True
24581,False
24582,True
24583,False
24584,False
24585,True
24586,False
24587,True
24588,True
24589,True
24590,True
24591,True
24592,True
24593,True
24594,True
24595,True
24596,False
24597,True
24598,True
24599,True
24600,False
24601,True
24602,False
24603,True
24604,True
24605,True
24606,False
24607,False
24608,True
24609,True
24610,True
24611,True
24612,True
24613,True
24614,True
24615,True
24616,False
24617,True
24618,True
24619,True
24620,True
24621,False
24622,True
24623,False
24624,True
24625,False
24626,False
24627,True
24628,True
24629,False
24630,True
24631,True
24632,True
24633,True
24634,True
24635,True
24636,True
24637,True
24638,True
24639,True
24640,False
24641,False
24642,True
24643,True
24644,True
24645,False
24646,False
24647,False
24648,True
24649,True
24650,False
24651,True
24652,False
24653,True
24654,False
24655,True
24656,True
24657,True
24658,True
24659,False
24660,True
24661,True
24662,True
24663,True
24664,False
24665,True
24666,True
24667,False
24668,True
24669,True
24670,True
24671,True
24672,False
24673,True
24674,True
24675,False
24676,True
24677,True
24678,True
24679,True
24680,False
24681,True
24682,True
24683,True
24684,False
24685,True
24686,True
24687,True
24688,True
24689,True
24690,True
24691,False
24692,False
24693,True
24694,True
24695,False
24696,True
24697,True
24698,True
24699,True
24700,True
24701,True
24702,True
24703,True
24704,True
24705,True
24706,True
24707,False
24708,True
24709,True
24710,False
24711,False
24712,True
24713,False
24714,True
24715,True
24716,True
24717,True
24718,True
24719,True
24720,True
24721,True
24722,False
24723,True
24724,False
24725,True
24726,True
24727,True
24728,True
24729,True
24730,True
24731,True
24732,True
24733,True
24734,True
24735,True
24736,True
24737,True
24738,True
24739,True
24740,True
24741,True
24742,True
24743,True
24744,True
24745,False
24746,False
24747,True
24748,True
24749,False
24750,False
24751,True
24752,False
24753,True
24754,True
24755,True
24756,True
24757,True
24758,False
24759,False
24760,True
24761,True
24762,False
24763,False
24764,True
24765,False
24766,True
24767,True
24768,True
24769,True
24770,True
24771,True
24772,True
24773,True
24774,True
24775,True
24776,True
24777,True
24778,False
24779,True
24780,False
24781,True
24782,True
24783,True
24784,True
24785,True
24786,True
24787,True
24788,True
24789,True
24790,True
24791,True
24792,True
24793,True
24794,True
24795,True
24796,True
24797,True
24798,True
24799,True
24800,False
24801,True
24802,True
24803,True
24804,True
24805,True
24806,True
24807,True
24808,True
24809,True
24810,True
24811,True
24812,True
24813,True
24814,False
24815,True
24816,False
24817,True
24818,True
24819,True
24820,True
24821,True
24822,True
24823,True
24824,True
24825,False
24826,True
24827,True
24828,True
24829,True
24830,True
24831,True
24832,True
24833,True
24834,False
24835,True
24836,True
24837,True
24838,False
24839,True
24840,True
24841,False
24842,True
24843,True
24844,True
24845,False
24846,False
24847,False
24848,True
24849,True
24850,False
24851,False
24852,True
24853,True
24854,True
24855,True
24856,True
24857,True
24858,True
24859,True
24860,True
24861,True
24862,True
24863,True
24864,True
24865,True
24866,True
24867,False
24868,True
24869,True
24870,False
24871,True
24872,False
24873,True
24874,True
24875,False
24876,False
24877,True
24878,False
24879,False
24880,True
24881,True
24882,True
24883,True
24884,False
24885,True
24886,True
24887,True
24888,False
24889,True
24890,True
24891,True
24892,True
24893,False
24894,True
24895,True
24896,True
24897,True
24898,True
24899,False
24900,False
24901,True
24902,True
24903,True
24904,True
24905,True
24906,True
24907,True
24908,True
24909,True
24910,False
24911,True
24912,False
24913,True
24914,False
24915,True
24916,True
24917,True
24918,False
24919,False
24920,False
24921,False
24922,True
24923,False
24924,True
24925,True
24926,False
24927,True
24928,True
24929,True
24930,True
24931,True
24932,True
24933,True
24934,True
24935,True
24936,True
24937,True
24938,False
24939,True
24940,True
24941,True
24942,True
24943,False
24944,True
24945,True
24946,True
24947,False
24948,True
24949,True
24950,True
24951,True
24952,True
24953,True
24954,True
24955,True
24956,True
24957,True
24958,True
24959,True
24960,True
24961,True
24962,True
24963,True
24964,True
24965,True
24966,False
24967,True
24968,True
24969,True
24970,False
24971,True
24972,False
24973,False
24974,False
24975,False
24976,True
24977,True
24978,True
24979,True
24980,True
24981,True
24982,True
24983,True
24984,True
24985,True
24986,True
24987,True
24988,False
24989,True
24990,True
24991,True
24992,True
24993,True
24994,True
24995,True
24996,True
24997,False
24998,True
24999,True
25000,True
25001,True
25002,True
25003,False
25004,False
25005,True
25006,True
25007,False
25008,False
25009,False
25010,True
25011,True
25012,True
25013,True
25014,True
25015,True
25016,False
25017,True
25018,True
25019,True
25020,True
25021,True
25022,True
25023,True
25024,False
25025,True
25026,True
25027,True
25028,True
25029,True
25030,True
25031,True
25032,False
25033,False
25034,True
25035,True
25036,True
25037,True
25038,True
25039,False
25040,False
25041,True
25042,True
25043,True
25044,True
25045,True
25046,False
25047,False
25048,True
25049,True
25050,False
25051,False
25052,True
25053,True
25054,True
25055,False
25056,True
25057,True
25058,True
25059,True
25060,True
25061,True
25062,True
25063,False
25064,True
25065,True
25066,False
25067,True
25068,True
25069,True
25070,True
25071,True
25072,True
25073,True
25074,True
25075,True
25076,True
25077,False
25078,True
25079,False
25080,True
25081,False
25082,True
25083,True
25084,True
25085,False
25086,True
25087,True
25088,False
25089,True
25090,True
25091,True
25092,True
25093,True
25094,True
25095,False
25096,True
25097,True
25098,True
25099,False
25100,True
25101,True
25102,True
25103,True
25104,False
25105,True
25106,True
25107,True
25108,True
25109,True
25110,False
25111,True
25112,True
25113,True
25114,True
25115,True
25116,True
25117,True
25118,True
25119,True
25120,True
25121,True
25122,True
25123,True
25124,True
25125,False
25126,True
25127,True
25128,True
25129,True
25130,False
25131,True
25132,True
25133,True
25134,True
25135,True
25136,True
25137,True
25138,False
25139,True
25140,False
25141,True
25142,True
25143,True
25144,True
25145,True
25146,True
25147,True
25148,True
25149,False
25150,True
25151,False
25152,False
25153,True
25154,True
25155,True
25156,True
25157,True
25158,True
25159,False
25160,True
25161,True
25162,True
25163,True
25164,True
25165,False
25166,True
25167,False
25168,False
25169,True
25170,True
25171,True
25172,True
25173,True
25174,True
25175,False
25176,True
25177,True
25178,True
25179,True
25180,True
25181,True
25182,False
25183,True
25184,True
25185,True
25186,True
25187,True
25188,True
25189,True
25190,True
25191,True
25192,True
25193,True
25194,True
25195,True
25196,True
25197,True
25198,True
25199,True
25200,True
25201,False
25202,True
25203,True
25204,True
25205,True
25206,True
25207,True
25208,False
25209,True
25210,True
25211,True
25212,True
25213,True
25214,False
25215,True
25216,True
25217,True
25218,False
25219,False
25220,True
25221,True
25222,True
25223,True
25224,False
25225,True
25226,False
25227,True
25228,True
25229,True
25230,True
25231,True
25232,False
25233,True
25234,True
25235,True
25236,True
25237,True
25238,False
25239,True
25240,True
25241,True
25242,True
25243,True
25244,True
25245,True
25246,True
25247,True
25248,True
25249,True
25250,True
25251,False
25252,False
25253,True
25254,True
25255,True
25256,True
25257,True
25258,True
25259,False
25260,True
25261,True
25262,True
25263,True
25264,True
25265,True
25266,True
25267,True
25268,False
25269,True
25270,True
25271,True
25272,True
25273,True
25274,True
25275,False
25276,True
25277,False
25278,True
25279,True
25280,True
25281,True
25282,False
25283,False
25284,True
25285,True
25286,True
25287,True
25288,True
25289,False
25290,True
25291,True
25292,True
25293,False
25294,True
25295,True
25296,True
25297,True
25298,False
25299,True
25300,True
25301,True
25302,True
25303,True
25304,True
25305,False
25306,True
25307,True
25308,True
25309,True
25310,True
25311,True
25312,True
25313,False
25314,False
25315,False
25316,False
25317,True
25318,True
25319,True
25320,True
25321,False
25322,True
25323,False
25324,True
25325,True
25326,True
25327,True
25328,False
25329,True
25330,True
25331,True
25332,True
25333,False
25334,False
25335,True
25336,True
25337,False
25338,True
25339,True
25340,True
25341,True
25342,True
25343,True
25344,True
25345,True
25346,True
25347,True
25348,True
25349,True
25350,False
25351,True
25352,True
25353,True
25354,True
25355,True
25356,False
25357,False
25358,True
25359,True
25360,True
25361,True
25362,True
25363,False
25364,False
25365,False
25366,True
25367,True
25368,True
25369,True
25370,True
25371,True
25372,True
25373,True
25374,True
25375,False
25376,True
25377,True
25378,False
25379,True
25380,True
25381,True
25382,True
25383,True
25384,True
25385,True
25386,True
25387,True
25388,True
25389,True
25390,True
25391,True
25392,True
25393,True
25394,False
25395,True
25396,True
25397,True
25398,True
25399,True
25400,True
25401,True
25402,True
25403,True
25404,True
25405,True
25406,True
25407,True
25408,True
25409,True
25410,True
25411,False
25412,True
25413,True
25414,True
25415,True
25416,False
25417,True
25418,True
25419,False
25420,True
25421,True
25422,True
25423,True
25424,True
25425,True
25426,True
25427,False
25428,True
25429,True
25430,False
25431,True
25432,False
25433,False
25434,True
25435,True
25436,True
25437,True
25438,True
25439,False
25440,True
25441,True
25442,True
25443,True
25444,False
25445,False
25446,True
25447,True
25448,True
25449,False
25450,True
25451,True
25452,False
25453,True
25454,True
25455,True
25456,True
25457,True
25458,True
25459,True
25460,True
25461,True
25462,True
25463,True
25464,True
25465,True
25466,False
25467,True
25468,True
25469,True
25470,True
25471,True
25472,True
25473,True
25474,True
25475,True
25476,True
25477,True
25478,True
25479,True
25480,True
25481,True
25482,False
25483,True
25484,True
25485,True
25486,True
25487,True
25488,True
25489,True
25490,True
25491,True
25492,True
25493,True
25494,True
25495,True
25496,False
25497,False
25498,False
25499,False
25500,False
25501,False
25502,False
25503,False
25504,False
25505,False
25506,False
25507,False
25508,False
25509,False
25510,False
25511,False
25512,False
25513,False
25514,False
25515,False
25516,False
25517,False
25518,False
25519,False
25520,False
25521,False
25522,False
25523,False
25524,False
25525,False
25526,False
25527,False
25528,False
25529,False
25530,False
25531,False
25532,False
25533,False
25534,False
25535,False
25536,False
25537,False
25538,False
25539,False
25540,False
25541,False
25542,False
25543,False
25544,False
25545,False
25546,False
25547,False
25548,False
25549,False
25550,False
25551,False
25552,False
25553,False
25554,False
25555,False
25556,False
25557,False
25558,False
25559,False
25560,False
25561,False
25562,False
25563,False
25564,False
25565,False
25566,False
25567,False
25568,False
25569,False
25570,False
25571,False
25572,False
25573,False
25574,False
25575,False
25576,False
25577,False
25578,False
25579,False
25580,False
25581,False
25582,False
25583,False
25584,False
25585,False
25586,False
25587,False
25588,False
25589,False
25590,False
25591,False
25592,False
25593,False
25594,False
25595,False
25596,False
25597,False
25598,False
25599,False
25600,False
25601,False
25602,False
25603,False
25604,False
25605,False
25606,False
25607,False
25608,False
25609,False
25610,False
25611,False
25612,False
25613,False
25614,False
25615,False
25616,False
25617,False
25618,False
25619,False
25620,False
25621,False
25622,False
25623,False
25624,False
25625,False
25626,False
25627,False
25628,False
25629,False
25630,False
25631,False
25632,False
25633,False
25634,False
25635,False
25636,False
25637,False
25638,False
25639,False
25640,False
25641,False
25642,False
25643,False
25644,False
25645,False
25646,False
25647,False
25648,False
25649,False
25650,False
25651,False
25652,False
25653,False
25654,False
25655,False
25656,False
25657,False
25658,False
25659,False
25660,False
25661,False
25662,False
25663,False
25664,False
25665,False
25666,False
25667,False
25668,False
25669,False
25670,False
25671,False
25672,False
25673,False
25674,False
25675,False
25676,False
25677,False
25678,False
25679,False
25680,False
25681,False
25682,False
25683,False
25684,False
25685,False
25686,False
25687,False
25688,False
25689,False
25690,False
25691,False
25692,False
25693,False
25694,False
25695,False
25696,False
25697,False
25698,False
25699,False
25700,False
25701,False
25702,False
25703,False
25704,False
25705,False
25706,False
25707,False
25708,False
25709,False
25710,False
25711,False
25712,False
25713,False
25714,False
25715,False
25716,False
25717,False
25718,False
25719,False
25720,False
25721,False
25722,False
25723,False
25724,False
25725,False
25726,False
25727,False
25728,False
25729,False
25730,False
25731,False
25732,False
25733,False
25734,False
25735,False
25736,False
25737,False
25738,False
25739,False
25740,False
25741,False
25742,False
25743,False
25744,False
25745,False
25746,False
25747,False
25748,False
25749,False
25750,False
25751,False
25752,False
25753,False
25754,False
25755,False
25756,False
25757,False
25758,False
25759,False
25760,False
25761,False
25762,False
25763,False
25764,False
25765,False
25766,False
25767,False
25768,False
25769,False
25770,False
25771,False
25772,False
25773,False
25774,False
25775,False
25776,False
25777,False
25778,False
25779,False
25780,False
25781,False
25782,False
25783,False
25784,False
25785,False
25786,False
25787,False
25788,False
25789,False
25790,False
25791,False
25792,False
25793,False
25794,False
25795,False
25796,False
25797,False
25798,False
25799,False
25800,False
25801,False
25802,False
25803,False
25804,False
25805,False
